destination,year,population,origin,total,destination_lat,destination_lng,origin_lat,origin_lng
Virginia,2019,8439982,Alabama,4028,37,-79,32,-87
Washington,2010,6661321,Alabama,1322,48,-121,32,-87
Washington,2011,6748474,Alabama,1821,48,-121,32,-87
Washington,2012,6815763,Alabama,1507,48,-121,32,-87
Washington,2013,6888552,Alabama,686,48,-121,32,-87
Washington,2014,6979369,Alabama,1640,48,-121,32,-87
Washington,2015,7089143,Alabama,580,48,-121,32,-87
Washington,2016,7202119,Alabama,1465,48,-121,32,-87
Washington,2017,7318811,Alabama,1605,48,-121,32,-87
Washington,2018,7453439,Alabama,495,48,-121,32,-87
Washington,2019,7527366,Alabama,1060,48,-121,32,-87
West Virginia,2010,1833535,Alabama,41,39,-80,32,-87
West Virginia,2011,1836614,Alabama,221,39,-80,32,-87
West Virginia,2012,1837518,Alabama,477,39,-80,32,-87
West Virginia,2013,1837863,Alabama,196,39,-80,32,-87
West Virginia,2014,1831414,Alabama,144,39,-80,32,-87
West Virginia,2015,1823753,Alabama,240,39,-80,32,-87
West Virginia,2016,1810709,Alabama,284,39,-80,32,-87
West Virginia,2017,1798306,Alabama,239,39,-80,32,-87
West Virginia,2018,1787630,Alabama,83,39,-80,32,-87
West Virginia,2019,1773280,Alabama,245,39,-80,32,-87
Wisconsin,2010,5623196,Alabama,552,44,-89,32,-87
Wisconsin,2011,5647213,Alabama,708,44,-89,32,-87
Wisconsin,2012,5660677,Alabama,323,44,-89,32,-87
Wisconsin,2013,5681024,Alabama,294,44,-89,32,-87
Wisconsin,2014,5692727,Alabama,452,44,-89,32,-87
Wisconsin,2015,5708201,Alabama,322,44,-89,32,-87
Wisconsin,2016,5712104,Alabama,966,44,-89,32,-87
Wisconsin,2017,5731549,Alabama,757,44,-89,32,-87
Wisconsin,2018,5751525,Alabama,572,44,-89,32,-87
Wisconsin,2019,5760481,Alabama,678,44,-89,32,-87
Wyoming,2010,556954,Alabama,172,43,-107,32,-87
Wyoming,2011,561389,Alabama,51,43,-107,32,-87
Wyoming,2012,569734,Alabama,260,43,-107,32,-87
Wyoming,2013,575933,Alabama,40,43,-107,32,-87
Wyoming,2014,577782,Alabama,254,43,-107,32,-87
Wyoming,2015,579102,Alabama,253,43,-107,32,-87
Wyoming,2016,577567,Alabama,265,43,-107,32,-87
Wyoming,2017,573483,Alabama,264,43,-107,32,-87
Wyoming,2018,570867,Alabama,639,43,-107,32,-87
Wyoming,2019,572884,Alabama,1227,43,-107,32,-87
Puerto Rico,2010,3676493,Alabama,629,18,-67,32,-87
Puerto Rico,2011,3669195,Alabama,35,18,-67,32,-87
Puerto Rico,2012,3628402,Alabama,8,18,-67,32,-87
Puerto Rico,2013,3579220,Alabama,293,18,-67,32,-87
Puerto Rico,2014,3511186,Alabama,50,18,-67,32,-87
Puerto Rico,2015,3443445,Alabama,246,18,-67,32,-87
Puerto Rico,2016,3384760,Alabama,49,18,-67,32,-87
Puerto Rico,2017,3313519,Alabama,888,18,-67,32,-87
Puerto Rico,2018,3173956,Alabama,0,18,-67,32,-87
Puerto Rico,2019,3175835,Alabama,141,18,-67,32,-87
Alabama,2010,4729509,Alaska,3013,32,-87,64,-149
Alabama,2011,4745278,Alaska,1771,32,-87,64,-149
Alabama,2012,4764428,Alaska,1004,32,-87,64,-149
Alabama,2013,4781296,Alaska,1026,32,-87,64,-149
Alabama,2014,4791931,Alaska,1136,32,-87,64,-149
Alabama,2015,4801599,Alaska,767,32,-87,64,-149
Alabama,2016,4810126,Alaska,576,32,-87,64,-149
Alabama,2017,4819343,Alaska,424,32,-87,64,-149
Alabama,2018,4832358,Alaska,419,32,-87,64,-149
Alabama,2019,4849509,Alaska,1105,32,-87,64,-149
Alaska,2010,702974,Alaska,0,64,-149,64,-149
Alaska,2011,711962,Alaska,0,64,-149,64,-149
Alaska,2012,721186,Alaska,0,64,-149,64,-149
Alaska,2013,725193,Alaska,0,64,-149,64,-149
Alaska,2014,725206,Alaska,0,64,-149,64,-149
Alaska,2015,727862,Alaska,0,64,-149,64,-149
Alaska,2016,731760,Alaska,0,64,-149,64,-149
Alaska,2017,730874,Alaska,0,64,-149,64,-149
Alaska,2018,727164,Alaska,0,64,-149,64,-149
Alaska,2019,722063,Alaska,0,64,-149,64,-149
Arizona,2010,6332786,Alaska,3109,34,-111,64,-149
Arizona,2011,6402301,Alaska,5001,34,-111,64,-149
Arizona,2012,6468907,Alaska,3717,34,-111,64,-149
Arizona,2013,6543362,Alaska,4418,34,-111,64,-149
Arizona,2014,6651964,Alaska,3140,34,-111,64,-149
Arizona,2015,6747595,Alaska,2519,34,-111,64,-149
Arizona,2016,6851836,Alaska,1946,34,-111,64,-149
Arizona,2017,6935358,Alaska,2255,34,-111,64,-149
Arizona,2018,7090137,Alaska,2743,34,-111,64,-149
Arizona,2019,7200620,Alaska,1561,34,-111,64,-149
Arkansas,2010,2888304,Alaska,934,35,-92,64,-149
Arkansas,2011,2906632,Alaska,560,35,-92,64,-149
Arkansas,2012,2912680,Alaska,855,35,-92,64,-149
Arkansas,2013,2923642,Alaska,1193,35,-92,64,-149
Arkansas,2014,2931123,Alaska,66,35,-92,64,-149
Arkansas,2015,2938341,Alaska,205,35,-92,64,-149
Arkansas,2016,2949650,Alaska,103,35,-92,64,-149
Arkansas,2017,2968395,Alaska,241,35,-92,64,-149
Arkansas,2018,2975961,Alaska,413,35,-92,64,-149
Arkansas,2019,2989054,Alaska,98,35,-92,64,-149
California,2010,36907897,Alaska,9579,37,-119,64,-149
California,2011,37222678,Alaska,7358,37,-119,64,-149
California,2012,37572738,Alaska,6995,37,-119,64,-149
California,2013,37873189,Alaska,8457,37,-119,64,-149
California,2014,38340324,Alaska,7098,37,-119,64,-149
California,2015,38675135,Alaska,6022,37,-119,64,-149
California,2016,38783436,Alaska,4206,37,-119,64,-149
California,2017,39085984,Alaska,2606,37,-119,64,-149
California,2018,39114889,Alaska,2155,37,-119,64,-149
California,2019,39084048,Alaska,5064,37,-119,64,-149
Colorado,2010,4988190,Alaska,2225,40,-106,64,-149
Colorado,2011,5048443,Alaska,3191,40,-106,64,-149
Colorado,2012,5123944,Alaska,3457,40,-106,64,-149
Colorado,2013,5206012,Alaska,1606,40,-106,64,-149
Colorado,2014,5293943,Alaska,2696,40,-106,64,-149
Colorado,2015,5393067,Alaska,1653,40,-106,64,-149
Colorado,2016,5476928,Alaska,1698,40,-106,64,-149
Colorado,2017,5542282,Alaska,2030,40,-106,64,-149
Colorado,2018,5633029,Alaska,2102,40,-106,64,-149
Colorado,2019,5701658,Alaska,862,40,-106,64,-149
Connecticut,2010,3541146,Alaska,0,42,-73,64,-149
Connecticut,2011,3548667,Alaska,180,42,-73,64,-149
Connecticut,2012,3555319,Alaska,439,42,-73,64,-149
Connecticut,2013,3562959,Alaska,1688,42,-73,64,-149
Connecticut,2014,3558915,Alaska,2294,42,-73,64,-149
Connecticut,2015,3554844,Alaska,68,42,-73,64,-149
Connecticut,2016,3541758,Alaska,331,42,-73,64,-149
Connecticut,2017,3556297,Alaska,540,42,-73,64,-149
Connecticut,2018,3538203,Alaska,8,42,-73,64,-149
Connecticut,2019,3531986,Alaska,220,42,-73,64,-149
Delaware,2010,889812,Alaska,68,39,-76,64,-149
Delaware,2011,897187,Alaska,329,39,-76,64,-149
Delaware,2012,906576,Alaska,692,39,-76,64,-149
Delaware,2013,914025,Alaska,272,39,-76,64,-149
Delaware,2014,924770,Alaska,462,39,-76,64,-149
Delaware,2015,935813,Alaska,344,39,-76,64,-149
Delaware,2016,942073,Alaska,80,39,-76,64,-149
Delaware,2017,952449,Alaska,0,39,-76,64,-149
Delaware,2018,958770,Alaska,0,39,-76,64,-149
Delaware,2019,964817,Alaska,294,39,-76,64,-149
District of Columbia ,2010,596747,Alaska,591,39,-77,64,-149
District of Columbia ,2011,611608,Alaska,135,39,-77,64,-149
District of Columbia ,2012,624847,Alaska,1247,39,-77,64,-149
District of Columbia ,2013,636535,Alaska,579,39,-77,64,-149
District of Columbia ,2014,648586,Alaska,92,39,-77,64,-149
District of Columbia ,2015,663006,Alaska,235,39,-77,64,-149
District of Columbia ,2016,672022,Alaska,77,39,-77,64,-149
District of Columbia ,2017,684810,Alaska,0,39,-77,64,-149
District of Columbia ,2018,693798,Alaska,0,39,-77,64,-149
District of Columbia ,2019,697556,Alaska,338,39,-77,64,-149
Florida,2010,18647600,Alaska,5887,28,-82,64,-149
Florida,2011,18863948,Alaska,7405,28,-82,64,-149
Florida,2012,19114620,Alaska,10704,28,-82,64,-149
Florida,2013,19345059,Alaska,10876,28,-82,64,-149
Florida,2014,19683763,Alaska,7883,28,-82,64,-149
Florida,2015,20068392,Alaska,1553,28,-82,64,-149
Florida,2016,20401575,Alaska,1852,28,-82,64,-149
Florida,2017,20772371,Alaska,1400,28,-82,64,-149
Florida,2018,21092877,Alaska,1388,28,-82,64,-149
Florida,2019,21269409,Alaska,4906,28,-82,64,-149
Georgia,2010,9587237,Alaska,3645,32,-83,64,-149
Georgia,2011,9699859,Alaska,1079,32,-83,64,-149
Georgia,2012,9796547,Alaska,2654,32,-83,64,-149
Georgia,2013,9870319,Alaska,3143,32,-83,64,-149
Georgia,2014,9970167,Alaska,3804,32,-83,64,-149
Georgia,2015,10088525,Alaska,669,32,-83,64,-149
Georgia,2016,10179860,Alaska,1287,32,-83,64,-149
Georgia,2017,10299497,Alaska,986,32,-83,64,-149
Georgia,2018,10410462,Alaska,917,32,-83,64,-149
Georgia,2019,10499808,Alaska,1378,32,-83,64,-149
Hawaii,2010,1346274,Alaska,743,20,-156,64,-149
Hawaii,2011,1357806,Alaska,844,20,-156,64,-149
Hawaii,2012,1374852,Alaska,1417,20,-156,64,-149
Hawaii,2013,1387361,Alaska,1615,20,-156,64,-149
Hawaii,2014,1401004,Alaska,1049,20,-156,64,-149
Hawaii,2015,1414355,Alaska,164,20,-156,64,-149
Hawaii,2016,1410258,Alaska,672,20,-156,64,-149
Hawaii,2017,1410750,Alaska,424,20,-156,64,-149
Hawaii,2018,1403653,Alaska,1509,20,-156,64,-149
Hawaii,2019,1396819,Alaska,907,20,-156,64,-149
Idaho,2010,1550967,Alaska,3264,44,-115,64,-149
Idaho,2011,1559637,Alaska,4510,44,-115,64,-149
Idaho,2012,1573036,Alaska,1198,44,-115,64,-149
Idaho,2013,1592596,Alaska,2887,44,-115,64,-149
Idaho,2014,1613068,Alaska,2966,44,-115,64,-149
Idaho,2015,1635366,Alaska,1061,44,-115,64,-149
Idaho,2016,1663756,Alaska,1638,44,-115,64,-149
Idaho,2017,1694182,Alaska,796,44,-115,64,-149
Idaho,2018,1734756,Alaska,1179,44,-115,64,-149
Idaho,2019,1764327,Alaska,674,44,-115,64,-149
Illinois,2010,12680126,Alaska,1764,41,-89,64,-149
Illinois,2011,12718402,Alaska,4119,41,-89,64,-149
Illinois,2012,12725119,Alaska,2250,41,-89,64,-149
Illinois,2013,12740816,Alaska,2624,41,-89,64,-149
Illinois,2014,12730206,Alaska,3205,41,-89,64,-149
Illinois,2015,12706393,Alaska,350,41,-89,64,-149
Illinois,2016,12654142,Alaska,578,41,-89,64,-149
Illinois,2017,12659328,Alaska,270,41,-89,64,-149
Illinois,2018,12599244,Alaska,1400,41,-89,64,-149
Illinois,2019,12536539,Alaska,135,41,-89,64,-149
Indiana,2010,6414862,Alaska,177,40,-86,64,-149
Indiana,2011,6437155,Alaska,371,40,-86,64,-149
Indiana,2012,6457067,Alaska,479,40,-86,64,-149
Indiana,2013,6492306,Alaska,649,40,-86,64,-149
Indiana,2014,6516181,Alaska,295,40,-86,64,-149
Indiana,2015,6540691,Alaska,0,40,-86,64,-149
Indiana,2016,6554084,Alaska,495,40,-86,64,-149
Indiana,2017,6591598,Alaska,131,40,-86,64,-149
Indiana,2018,6612948,Alaska,138,40,-86,64,-149
Indiana,2019,6656971,Alaska,184,40,-86,64,-149
Iowa,2010,3013053,Alaska,519,42,-93,64,-149
Iowa,2011,3027718,Alaska,967,42,-93,64,-149
Iowa,2012,3035469,Alaska,951,42,-93,64,-149
Iowa,2013,3053635,Alaska,1539,42,-93,64,-149
Iowa,2014,3067872,Alaska,906,42,-93,64,-149
Iowa,2015,3081446,Alaska,734,42,-93,64,-149
Iowa,2016,3097283,Alaska,662,42,-93,64,-149
Iowa,2017,3106880,Alaska,629,42,-93,64,-149
Iowa,2018,3119306,Alaska,66,42,-93,64,-149
Iowa,2019,3121385,Alaska,425,42,-93,64,-149
Kansas,2010,2820894,Alaska,1050,39,-98,64,-149
Kansas,2011,2833584,Alaska,108,39,-98,64,-149
Kansas,2012,2848708,Alaska,333,39,-98,64,-149
Kansas,2013,2854869,Alaska,958,39,-98,64,-149
Kansas,2014,2866584,Alaska,1478,39,-98,64,-149
Kansas,2015,2875640,Alaska,201,39,-98,64,-149
Kansas,2016,2870529,Alaska,291,39,-98,64,-149
Kansas,2017,2876925,Alaska,515,39,-98,64,-149
Kansas,2018,2874208,Alaska,378,39,-98,64,-149
Kansas,2019,2879518,Alaska,7,39,-98,64,-149
Kentucky,2010,4296639,Alaska,3017,38,-84,64,-149
Kentucky,2011,4316297,Alaska,0,38,-84,64,-149
Kentucky,2012,4328626,Alaska,304,38,-84,64,-149
Kentucky,2013,4345186,Alaska,1388,38,-84,64,-149
Kentucky,2014,4357819,Alaska,623,38,-84,64,-149
Kentucky,2015,4373403,Alaska,237,38,-84,64,-149
Kentucky,2016,4385213,Alaska,361,38,-84,64,-149
Kentucky,2017,4404279,Alaska,506,38,-84,64,-149
Kentucky,2018,4414714,Alaska,115,38,-84,64,-149
Kentucky,2019,4421512,Alaska,855,38,-84,64,-149
Louisiana,2010,4483529,Alaska,1504,31,-92,64,-149
Louisiana,2011,4518629,Alaska,288,31,-92,64,-149
Louisiana,2012,4545914,Alaska,403,31,-92,64,-149
Louisiana,2013,4568320,Alaska,1369,31,-92,64,-149
Louisiana,2014,4593505,Alaska,890,31,-92,64,-149
Louisiana,2015,4612024,Alaska,101,31,-92,64,-149
Louisiana,2016,4622042,Alaska,359,31,-92,64,-149
Louisiana,2017,4629962,Alaska,199,31,-92,64,-149
Louisiana,2018,4603081,Alaska,515,31,-92,64,-149
Louisiana,2019,4595111,Alaska,1194,31,-92,64,-149
Maine,2010,1313902,Alaska,424,45,-69,64,-149
Maine,2011,1315833,Alaska,37,45,-69,64,-149
Maine,2012,1315586,Alaska,38,45,-69,64,-149
Maine,2013,1315753,Alaska,912,45,-69,64,-149
Maine,2014,1317638,Alaska,0,45,-69,64,-149
Maine,2015,1317444,Alaska,32,45,-69,64,-149
Maine,2016,1319292,Alaska,7,45,-69,64,-149
Maine,2017,1322591,Alaska,163,45,-69,64,-149
Maine,2018,1324095,Alaska,47,45,-69,64,-149
Maine,2019,1331656,Alaska,318,45,-69,64,-149
Maryland,2010,5716785,Alaska,2672,39,-77,64,-149
Maryland,2011,5759087,Alaska,671,39,-77,64,-149
Maryland,2012,5816472,Alaska,1947,39,-77,64,-149
Maryland,2013,5857213,Alaska,1589,39,-77,64,-149
Maryland,2014,5911235,Alaska,657,39,-77,64,-149
Maryland,2015,5934005,Alaska,361,39,-77,64,-149
Maryland,2016,5949566,Alaska,53,39,-77,64,-149
Maryland,2017,5988007,Alaska,961,39,-77,64,-149
Maryland,2018,5974521,Alaska,485,39,-77,64,-149
Maryland,2019,5979602,Alaska,0,39,-77,64,-149
Massachusetts,2010,6489250,Alaska,1891,42,-71,64,-149
Massachusetts,2011,6515057,Alaska,225,42,-71,64,-149
Massachusetts,2012,6580641,Alaska,890,42,-71,64,-149
Massachusetts,2013,6619999,Alaska,1634,42,-71,64,-149
Massachusetts,2014,6674907,Alaska,1874,42,-71,64,-149
Massachusetts,2015,6725678,Alaska,459,42,-71,64,-149
Massachusetts,2016,6745441,Alaska,115,42,-71,64,-149
Massachusetts,2017,6789798,Alaska,539,42,-71,64,-149
Massachusetts,2018,6834364,Alaska,241,42,-71,64,-149
Massachusetts,2019,6828110,Alaska,553,42,-71,64,-149
Michigan,2010,9762127,Alaska,1040,44,-86,64,-149
Michigan,2011,9766574,Alaska,3456,44,-86,64,-149
Michigan,2012,9778980,Alaska,1152,44,-86,64,-149
Michigan,2013,9784094,Alaska,4783,44,-86,64,-149
Michigan,2014,9795659,Alaska,2119,44,-86,64,-149
Michigan,2015,9811416,Alaska,1701,44,-86,64,-149
Michigan,2016,9813772,Alaska,285,44,-86,64,-149
Michigan,2017,9851330,Alaska,348,44,-86,64,-149
Michigan,2018,9891083,Alaska,1025,44,-86,64,-149
Michigan,2019,9880758,Alaska,222,44,-86,64,-149
Minnesota,2010,5244256,Alaska,1169,47,-95,64,-149
Minnesota,2011,5277329,Alaska,893,47,-95,64,-149
Minnesota,2012,5315228,Alaska,523,47,-95,64,-149
Minnesota,2013,5353441,Alaska,1564,47,-95,64,-149
Minnesota,2014,5385219,Alaska,860,47,-95,64,-149
Minnesota,2015,5419822,Alaska,363,47,-95,64,-149
Minnesota,2016,5455904,Alaska,334,47,-95,64,-149
Minnesota,2017,5510902,Alaska,671,47,-95,64,-149
Minnesota,2018,5543490,Alaska,363,47,-95,64,-149
Minnesota,2019,5575235,Alaska,1240,47,-95,64,-149
Mississippi,2010,2931228,Alaska,1192,32,-89,64,-149
Mississippi,2011,2943021,Alaska,117,32,-89,64,-149
Mississippi,2012,2947696,Alaska,0,32,-89,64,-149
Mississippi,2013,2957797,Alaska,401,32,-89,64,-149
Mississippi,2014,2957658,Alaska,195,32,-89,64,-149
Mississippi,2015,2959289,Alaska,474,32,-89,64,-149
Mississippi,2016,2951081,Alaska,0,32,-89,64,-149
Mississippi,2017,2946971,Alaska,127,32,-89,64,-149
Mississippi,2018,2955717,Alaska,191,32,-89,64,-149
Mississippi,2019,2943737,Alaska,80,32,-89,64,-149
Missouri,2010,5920858,Alaska,1051,38,-92,64,-149
Missouri,2011,5937896,Alaska,2043,38,-92,64,-149
Missouri,2012,5951913,Alaska,2186,38,-92,64,-149
Missouri,2013,5973448,Alaska,438,38,-92,64,-149
Missouri,2014,5992195,Alaska,1013,38,-92,64,-149
Missouri,2015,6015580,Alaska,920,38,-92,64,-149
Missouri,2016,6022165,Alaska,1288,38,-92,64,-149
Missouri,2017,6039877,Alaska,1224,38,-92,64,-149
Missouri,2018,6053109,Alaska,882,38,-92,64,-149
Missouri,2019,6069697,Alaska,927,38,-92,64,-149
Montana,2010,978507,Alaska,650,47,-110,64,-149
Montana,2011,987076,Alaska,1118,47,-110,64,-149
Montana,2012,995544,Alaska,726,47,-110,64,-149
Montana,2013,1003013,Alaska,2017,47,-110,64,-149
Montana,2014,1012169,Alaska,381,47,-110,64,-149
Montana,2015,1019646,Alaska,657,47,-110,64,-149
Montana,2016,1032794,Alaska,608,47,-110,64,-149
Montana,2017,1039170,Alaska,701,47,-110,64,-149
Montana,2018,1051757,Alaska,986,47,-110,64,-149
Montana,2019,1056994,Alaska,1124,47,-110,64,-149
Nebraska,2010,1802697,Alaska,35,41,-100,64,-149
Nebraska,2011,1817126,Alaska,721,41,-100,64,-149
Nebraska,2012,1829420,Alaska,626,41,-100,64,-149
Nebraska,2013,1842900,Alaska,440,41,-100,64,-149
Nebraska,2014,1855356,Alaska,521,41,-100,64,-149
Nebraska,2015,1869217,Alaska,122,41,-100,64,-149
Nebraska,2016,1882987,Alaska,549,41,-100,64,-149
Nebraska,2017,1894217,Alaska,199,41,-100,64,-149
Nebraska,2018,1905843,Alaska,34,41,-100,64,-149
Nebraska,2019,1910711,Alaska,127,41,-100,64,-149
Nevada,2010,2667364,Alaska,511,39,-116,64,-149
Nevada,2011,2688336,Alaska,597,39,-116,64,-149
Nevada,2012,2725280,Alaska,2161,39,-116,64,-149
Nevada,2013,2757365,Alaska,1466,39,-116,64,-149
Nevada,2014,2806170,Alaska,2893,39,-116,64,-149
Nevada,2015,2859489,Alaska,1017,39,-116,64,-149
Nevada,2016,2907243,Alaska,562,39,-116,64,-149
Nevada,2017,2963456,Alaska,1024,39,-116,64,-149
Nevada,2018,3003761,Alaska,458,39,-116,64,-149
Nevada,2019,3048602,Alaska,2850,39,-116,64,-149
New Hampshire,2010,1303865,Alaska,0,43,-72,64,-149
New Hampshire,2011,1305678,Alaska,0,43,-72,64,-149
New Hampshire,2012,1309203,Alaska,437,43,-72,64,-149
New Hampshire,2013,1310978,Alaska,598,43,-72,64,-149
New Hampshire,2014,1314735,Alaska,130,43,-72,64,-149
New Hampshire,2015,1318121,Alaska,0,43,-72,64,-149
New Hampshire,2016,1322101,Alaska,740,43,-72,64,-149
New Hampshire,2017,1330742,Alaska,151,43,-72,64,-149
New Hampshire,2018,1344750,Alaska,45,43,-72,64,-149
New Hampshire,2019,1350155,Alaska,392,43,-72,64,-149
New Jersey,2010,8709933,Alaska,383,40,-74,64,-149
New Jersey,2011,8719952,Alaska,1198,40,-74,64,-149
New Jersey,2012,8772744,Alaska,359,40,-74,64,-149
New Jersey,2013,8803679,Alaska,990,40,-74,64,-149
New Jersey,2014,8840346,Alaska,382,40,-74,64,-149
New Jersey,2015,8854363,Alaska,839,40,-74,64,-149
New Jersey,2016,8852286,Alaska,299,40,-74,64,-149
New Jersey,2017,8910191,Alaska,610,40,-74,64,-149
New Jersey,2018,8815804,Alaska,67,40,-74,64,-149
New Jersey,2019,8791672,Alaska,457,40,-74,64,-149
New Mexico,2010,2039549,Alaska,969,35,-106,64,-149
New Mexico,2011,2055293,Alaska,416,35,-106,64,-149
New Mexico,2012,2060595,Alaska,320,35,-106,64,-149
New Mexico,2013,2059689,Alaska,420,35,-106,64,-149
New Mexico,2014,2060189,Alaska,1526,35,-106,64,-149
New Mexico,2015,2060441,Alaska,278,35,-106,64,-149
New Mexico,2016,2057857,Alaska,749,35,-106,64,-149
New Mexico,2017,2062628,Alaska,1470,35,-106,64,-149
New Mexico,2018,2072546,Alaska,197,35,-106,64,-149
New Mexico,2019,2073628,Alaska,950,35,-106,64,-149
New York,2010,19171916,Alaska,5070,41,-74,64,-149
New York,2011,19248685,Alaska,6124,41,-74,64,-149
New York,2012,19352153,Alaska,4002,41,-74,64,-149
New York,2013,19431954,Alaska,6790,41,-74,64,-149
New York,2014,19528220,Alaska,3180,41,-74,64,-149
New York,2015,19570171,Alaska,1020,41,-74,64,-149
New York,2016,19526443,Alaska,421,41,-74,64,-149
New York,2017,19638923,Alaska,1049,41,-74,64,-149
New York,2018,19329704,Alaska,415,41,-74,64,-149
New York,2019,19240920,Alaska,596,41,-74,64,-149
North Carolina,2010,9443000,Alaska,1618,36,-79,64,-149
North Carolina,2011,9539412,Alaska,3991,36,-79,64,-149
North Carolina,2012,9640490,Alaska,1458,36,-79,64,-149
North Carolina,2013,9737365,Alaska,4199,36,-79,64,-149
North Carolina,2014,9832152,Alaska,2467,36,-79,64,-149
North Carolina,2015,9927547,Alaska,578,36,-79,64,-149
North Carolina,2016,10032407,Alaska,2059,36,-79,64,-149
North Carolina,2017,10158556,Alaska,1401,36,-79,64,-149
North Carolina,2018,10274540,Alaska,1562,36,-79,64,-149
North Carolina,2019,10371906,Alaska,1568,36,-79,64,-149
North Dakota,2010,665654,Alaska,1066,48,-101,64,-149
North Dakota,2011,675161,Alaska,393,48,-101,64,-149
North Dakota,2012,689838,Alaska,70,48,-101,64,-149
North Dakota,2013,714804,Alaska,159,48,-101,64,-149
North Dakota,2014,729874,Alaska,390,48,-101,64,-149
North Dakota,2015,745291,Alaska,196,48,-101,64,-149
North Dakota,2016,746271,Alaska,151,48,-101,64,-149
North Dakota,2017,744641,Alaska,152,48,-101,64,-149
North Dakota,2018,749825,Alaska,112,48,-101,64,-149
North Dakota,2019,750501,Alaska,214,48,-101,64,-149
Ohio,2010,11405101,Alaska,1556,40,-83,64,-149
Ohio,2011,11418944,Alaska,1637,40,-83,64,-149
Ohio,2012,11414635,Alaska,2207,40,-83,64,-149
Ohio,2013,11439593,Alaska,663,40,-83,64,-149
Ohio,2014,11464891,Alaska,1455,40,-83,64,-149
Ohio,2015,11482142,Alaska,1330,40,-83,64,-149
Ohio,2016,11481752,Alaska,169,40,-83,64,-149
Ohio,2017,11520109,Alaska,79,40,-83,64,-149
Ohio,2018,11555163,Alaska,1200,40,-83,64,-149
Ohio,2019,11556037,Alaska,468,40,-83,64,-149
Oklahoma,2010,3716264,Alaska,1397,35,-97,64,-149
Oklahoma,2011,3742698,Alaska,1137,35,-97,64,-149
Oklahoma,2012,3762311,Alaska,1279,35,-97,64,-149
Oklahoma,2013,3801521,Alaska,1550,35,-97,64,-149
Oklahoma,2014,3827288,Alaska,1248,35,-97,64,-149
Oklahoma,2015,3864908,Alaska,278,35,-97,64,-149
Oklahoma,2016,3873232,Alaska,328,35,-97,64,-149
Oklahoma,2017,3875922,Alaska,1004,35,-97,64,-149
Oklahoma,2018,3895983,Alaska,661,35,-97,64,-149
Oklahoma,2019,3907258,Alaska,188,35,-97,64,-149
Oregon,2010,3794008,Alaska,2027,44,-121,64,-149
Oregon,2011,3828714,Alaska,1935,44,-121,64,-149
Oregon,2012,3857465,Alaska,2513,44,-121,64,-149
Oregon,2013,3888216,Alaska,3439,44,-121,64,-149
Oregon,2014,3927857,Alaska,4211,44,-121,64,-149
Oregon,2015,3985712,Alaska,1617,44,-121,64,-149
Oregon,2016,4052221,Alaska,549,44,-121,64,-149
Oregon,2017,4102048,Alaska,2808,44,-121,64,-149
Oregon,2018,4152756,Alaska,4317,44,-121,64,-149
Oregon,2019,4178578,Alaska,2068,44,-121,64,-149
Pennsylvania,2010,12577555,Alaska,2185,41,-77,64,-149
Pennsylvania,2011,12610486,Alaska,759,41,-77,64,-149
Pennsylvania,2012,12630082,Alaska,1658,41,-77,64,-149
Pennsylvania,2013,12639493,Alaska,667,41,-77,64,-149
Pennsylvania,2014,12645888,Alaska,2361,41,-77,64,-149
Pennsylvania,2015,12662192,Alaska,368,41,-77,64,-149
Pennsylvania,2016,12645493,Alaska,820,41,-77,64,-149
Pennsylvania,2017,12674642,Alaska,294,41,-77,64,-149
Pennsylvania,2018,12674699,Alaska,553,41,-77,64,-149
Pennsylvania,2019,12670245,Alaska,1008,41,-77,64,-149
Rhode Island,2010,1042240,Alaska,0,42,-71,64,-149
Rhode Island,2011,1040022,Alaska,0,42,-71,64,-149
Rhode Island,2012,1040527,Alaska,0,42,-71,64,-149
